"Code insee de la commune";"Libellé de la commune";"Motorisation du véhicule";"Vignette Crit'air du véhicule";"Statut de l'utilisateur ";"Groupe du véhicule";"Catégorie du véhicule";"parc au 1er janvier 2011";"parc au 1er janvier 2012";"parc au 1er janvier 2013";"parc au 1er janvier 2014";"parc au 1er janvier 2015";"parc au 1er janvier 2016";"parc au 1er janvier 2017";"parc au 1er janvier 2018";"parc au 1er janvier 2019";"parc au 1er janvier 2020";"parc au 1er janvier 2021";"parc au 1er janvier 2022";"parc au 1er janvier 2023";"parc au 1er janvier 2024";"parc au 1er janvier 2025"
"COMMUNE_CODE";"COMMUNE_NOM";"CARBURANT";"CRIT_AIR";"STATUT_UTILISATEUR";"GROUPE";"CATEGORIE";"PARC_2011";"PARC_2012";"PARC_2013";"PARC_2014";"PARC_2015";"PARC_2016";"PARC_2017";"PARC_2018";"PARC_2019";"PARC_2020";"PARC_2021";"PARC_2022";"PARC_2023";"PARC_2024";"PARC_2025"
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"PL";"AUTREPL";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"PL";"AUTREPL";3;3;3;3;3;2;2;1;1;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"PL";"AUTREPL";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"PL";"CAMION";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"PL";"CAMION";4;3;3;3;2;0;0;0;0;0;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"PL";"CAMION";32;23;18;17;16;14;13;11;10;7;8;7;5;4;6
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"PL";"CAMION";21;17;16;14;15;13;10;7;5;4;3;2;1;0;1
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"PL";"TRACTEUR";1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"PL";"TRACTEUR";2;1;1;2;1;1;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"PL";"TRACTEUR";2;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"PL";"TRACTEUR";14;10;8;5;4;3;3;4;4;2;1;1;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"PL";"TRACTEUR";6;4;3;2;3;3;2;1;2;1;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"TCP";"BUS";1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"TCP";"BUS";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"TCP";"CAR";4;4;5;3;3;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"TCP";"CAR";4;4;3;3;2;2;1;1;0;0;0;0;0;0;0
"00000";"Inconnu";"Gaz";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;2;2;3;3;2;2;1;2;27;50;57;54;44;39
"00000";"Inconnu";"Essence";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";1;1;1;1;1;1;0;0;1;1;2;1;1;1;1
"00000";"Inconnu";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";2;3;2;2;2;1;1;1;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";8;49;64;56;43;33;21;17;13;16;16;9;10;8;8
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";16;32;26;18;16;15;10;9;10;14;19;27;16;16;16
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";24;22;21;19;20;19;15;11;9;5;2;1;1;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";25;20;14;11;10;9;6;5;4;8;13;11;5;4;4
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";11;9;10;11;9;9;8;5;4;6;1;0;1;1;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";19;16;12;9;5;6;5;2;2;5;3;1;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";317;279;224;205;197;175;143;128;110;70;56;56;52;41;38
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";107;83;69;68;59;47;44;36;34;28;26;22;22;15;14
"00000";"Inconnu";"Essence";"Non classé";"Professionel";"VUL";"CAMTTE";92;83;71;62;60;49;47;38;32;19;17;15;11;14;12
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";17;10;6;4;5;5;3;4;6;2;2;3;2;3;3
"00000";"Inconnu";"Essence";"Crit'Air 3";"Professionel";"VUL";"DERIVP";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;20;24;24;21;15;15;11;13;16;10;9;7;5;4
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;10;1;1;1;1;1;1;1;4;3;3;5;3;4
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";2;31;38;31;26;22;15;11;8;3;3;1;1;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";4;109;6;6;3;1;1;1;1;0;2;1;1;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"VUL";"DERIVP";1;0;0;0;0;0;1;0;0;0;1;1;1;1;1
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";6;5;3;3;2;2;0;1;0;1;2;1;0;0;1
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"VUL";"DERIVP";2;2;1;1;1;1;1;1;1;1;1;1;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"VUL";"DERIVP";52;46;38;27;24;19;17;14;10;8;4;2;1;2;1
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";16;17;11;7;3;3;3;2;2;1;1;0;0;0;0
"00000";"Inconnu";"Essence";"Non classé";"Professionel";"VUL";"DERIVP";8;9;8;6;5;5;4;2;1;1;0;0;0;1;1
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"VUL";"DERIVP";2;0;0;1;0;0;0;0;0;0;0;0;1;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";1;1;1;1;0;0;0;0;0;3;3;2;3;3;2
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;1;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";1;1;1;1;1;1;1;1;1;0;1;0;1;1;0
"00000";"Inconnu";"Gaz";"Crit'Air 1";"Professionel";"VUL";"CAMPCAR";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";2;2;2;2;2;2;2;1;1;2;1;1;1;1;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMPCAR";2;2;2;2;2;2;1;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"VUL";"CAMPCAR";14;10;9;7;6;6;5;4;3;3;3;3;3;3;3
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"VUL";"CAMPCAR";8;4;4;3;1;2;1;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Essence";"Non classé";"Professionel";"VUL";"CAMPCAR";2;0;0;1;1;1;0;1;1;1;1;1;1;1;1
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"VUL";"CAMPCAR";4;4;3;1;1;1;1;0;1;2;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"VUL";"VASP";1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"VUL";"VASP";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"VUL";"VASP";1;1;1;1;1;1;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"VUL";"VASP";0;6;5;4;3;3;1;1;1;1;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"VUL";"VASP";2;2;1;1;1;1;1;1;1;1;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"VUL";"VASP";18;18;17;11;10;10;11;8;6;7;6;5;5;3;1
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"VUL";"VASP";8;5;2;2;1;1;1;1;1;1;1;1;1;0;0
"00000";"Inconnu";"Essence";"Non classé";"Professionel";"VUL";"VASP";2;2;1;1;1;1;1;1;0;0;0;0;1;1;0
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"VUL";"VASP";3;1;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;2;1;1;0;0;1;0;1;11;22;79;144;45;36
"00000";"Inconnu";"Gaz";"Crit'Air 1";"Professionel";"VP";"VP";9;4;2;2;2;1;1;1;1;1;0;0;0;0;0
"00000";"Inconnu";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";14;9;9;4;3;3;3;2;2;1;38;30;3;3;2
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";3;27;68;47;39;41;40;53;66;74;50;32;21;18;8
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";111;311;355;307;335;321;307;309;365;739;571;682;523;175;155
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";51;204;192;129;91;70;48;30;25;26;14;9;6;3;3
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";285;2065;2499;1994;1547;1239;982;773;610;510;332;188;79;69;54
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"VP";"VP";59;57;57;54;53;52;38;28;24;19;6;5;5;2;3
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";164;117;90;77;67;54;44;39;41;84;68;45;28;20;16
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"VP";"VP";28;28;27;25;24;24;14;11;9;7;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";56;39;34;32;22;18;16;15;15;18;9;6;3;2;2
"00000";"Inconnu";"Diesel";"Non classé";"Professionel";"VP";"VP";1061;721;575;463;417;364;278;241;184;150;111;94;87;83;73
"00000";"Inconnu";"Diesel";"Non classé";"Particulier";"VP";"VP";577;361;286;227;191;151;116;96;71;47;40;34;35;29;23
"00000";"Inconnu";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";1;7;12;13;13;13;16;18;47;65;37;40;42;35;20
"00000";"Inconnu";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";14;45;57;53;62;65;103;147;202;420;492;606;543;370;322
"00000";"Inconnu";"Essence";"Crit'Air 2";"Professionel";"VP";"VP";41;29;21;19;18;17;14;9;11;14;9;5;2;1;1
"00000";"Inconnu";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";81;81;60;45;34;26;27;27;39;77;77;52;34;29;19
"00000";"Inconnu";"Essence";"Crit'Air 3";"Professionel";"VP";"VP";78;74;70;74;76;72;50;37;35;24;2;0;0;0;0
"00000";"Inconnu";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";135;94;76;70;59;51;41;39;34;77;72;50;40;30;22
"00000";"Inconnu";"Essence";"Non classé";"Professionel";"VP";"VP";2635;1673;1246;1073;923;836;683;611;526;392;292;265;268;225;192
"00000";"Inconnu";"Essence";"Non classé";"Particulier";"VP";"VP";706;374;281;228;192;174;168;157;139;130;97;71;59;53;45
"00000";"Inconnu";"Inconnu";"Non classé";"Particulier";"VP";"VP";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Professionel";"PL";"CAMION";0;1;1;1;1;1;1;1;1;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"PL";"CAMION";0;2;4;3;3;3;2;2;2;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"PL";"TRACTEUR";0;5;6;6;6;3;2;2;2;2;2;2;1;1;1
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"PL";"TRACTEUR";0;3;2;2;2;1;1;1;1;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 4";"Professionel";"TCP";"CAR";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;1;5;5;5;5;8;15;23;54;89;103;101;92;76
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"VUL";"VASP";0;0;2;2;2;2;2;0;0;4;4;4;7;6;6
"00000";"Inconnu";"Gaz";"Crit'Air 3";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Diesel HNR";"Crit'Air 2";"Professionel";"VP";"VP";0;0;1;0;0;0;0;0;1;1;0;1;1;1;1
"00000";"Inconnu";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;2;1;2;1;1;2;1;1;3;2;11;24;24;17
"00000";"Inconnu";"Essence HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;2;2;2;1;1;1;0;0;0;0;0;0;0;0
"00000";"Inconnu";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;5;10;2;1;0;0;0;0;0;5;10;12;10;5
"00000";"Inconnu";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;25;36;30;20;12;6;5;4;4;12;59;45;12;9
"00000";"Inconnu";"Diesel";"Crit'Air 5";"Particulier";"VUL";"DERIVP";0;0;0;1;0;0;0;0;0;1;1;1;1;1;1
"00000";"Inconnu";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;18;0;0;0;1;2;1;1;1;0
"00000";"Inconnu";"Essence";"Crit'Air 1";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;1;1;1;1;0;0;0;0
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"PL";"AUTREPL";0;0;0;0;0;0;0;0;0;8;8;8;8;8;8
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"PL";"CAMION";0;0;0;0;0;0;0;0;0;6;9;11;14;14;12
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"TCP";"CAR";0;0;0;0;0;0;0;0;0;3;3;3;3;3;3
"00000";"Inconnu";"Electrique";"Crit'Air E";"Professionel";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;1;1;1;1;0;0
"00000";"Inconnu";"Essence";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;2;1;4;4;3;3
"00000";"Inconnu";"Essence";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;3;4;3;3;2;1
"00000";"Inconnu";"Diesel";"Crit'Air 3";"Professionel";"PL";"CAMION";0;0;0;0;0;0;0;0;0;2;2;2;2;2;2
"00000";"Inconnu";"Diesel";"Crit'Air 2";"Professionel";"PL";"TRACTEUR";0;0;0;0;0;0;0;0;0;0;1;3;3;3;3
"00000";"Inconnu";"Diesel HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;2;2;2;1
"00000";"Inconnu";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;3;5;6;5;4
"00000";"Inconnu";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;1;13;32;37;31;19
"00000";"Inconnu";"Essence";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
"00000";"Inconnu";"Essence";"Crit'Air 1";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"00000";"Inconnu";"Electrique";"Crit'Air E";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;1;1;1;0
"00000";"Inconnu";"Electrique";"Crit'Air E";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;0;0;1;1;1;1
"00000";"Inconnu";"Essence HNR";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;0;0;1;1;1
"00000";"Inconnu";"Diesel HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;0;2;2;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;1;1;1;1;0;1;1;2;12;18;21;19;16;18
"01000";"Inconnu (Ain)";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";0;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"01000";"Inconnu (Ain)";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";1;1;1;1;1;1;1;1;1;2;2;0;0;1;0
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 5";"Particulier";"VP";"VP";1;1;1;1;1;1;0;0;0;0;5;6;3;3;3
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 3";"Particulier";"VP";"VP";1;1;2;2;1;2;4;5;6;21;28;40;22;13;12
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Particulier";"VP";"VP";8;19;32;37;38;34;33;33;27;106;181;233;217;189;160
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Particulier";"VP";"VP";12;20;23;21;17;18;22;24;26;60;88;103;84;71;60
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 1";"Particulier";"VP";"VP";4;9;13;13;11;11;11;16;20;90;164;219;196;159;134
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 2";"Particulier";"VP";"VP";14;9;5;4;2;1;0;0;2;18;24;22;22;17;13
"01000";"Inconnu (Ain)";"Essence";"Non classé";"Particulier";"VP";"VP";2;2;2;2;1;1;2;2;2;6;8;7;4;3;3
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"01000";"Inconnu (Ain)";"Diesel";"Non classé";"Particulier";"VP";"VP";0;1;1;1;1;1;1;1;1;1;2;2;2;1;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Professionel";"VP";"VP";0;1;1;1;1;1;0;0;1;1;1;1;2;1;1
"01000";"Inconnu (Ain)";"Essence HNR";"Crit'Air 1";"Particulier";"VP";"VP";0;1;1;1;2;2;1;1;0;4;10;26;20;17;14
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;1;1;1;1;1;1;1;1;1;1;1;1;1
"01000";"Inconnu (Ain)";"Diesel HNR";"Crit'Air 2";"Particulier";"VP";"VP";0;0;0;0;0;1;1;1;1;0;0;2;2;2;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;1;1;1;3;4;4;4;3;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;1;1;2;2;1;1;1;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;1;0;0;4;12;23;20;13;12
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;7;16;22;10;7;3
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;1;1;1;0;0;0
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;1;3;5;3;4;3
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;4;4;4;2;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;2;3;4;3;3;3
"01000";"Inconnu (Ain)";"Electrique";"Crit'Air E";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;1;8;17;14;14;10
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 4";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;1;21;28;29;19;14;12
"01000";"Inconnu (Ain)";"Electrique";"Crit'Air E";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;2;10;9;6;5;3
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;22;22;26;2;1;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Professionel";"PL";"CAMION";0;0;0;0;0;0;0;0;0;1;1;1;1;1;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;1;2;4;4;4;2
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 1";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;1;1;2;2;2;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";0;0;0;0;0;0;0;0;0;3;7;6;3;3;2
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 2";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;1;2;2;1;1;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;1;1;2;2;2;2
"01000";"Inconnu (Ain)";"Essence HR";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;0;1;2;2;2;2
"01000";"Inconnu (Ain)";"Gaz";"Crit'Air 1";"Particulier";"VP";"VP";0;0;0;0;0;0;0;0;0;2;1;3;2;1;1
"01000";"Inconnu (Ain)";"Essence HNR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;2;7;1;1;1
"01000";"Inconnu (Ain)";"Essence HR";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;4;4;3;3;2
"01000";"Inconnu (Ain)";"Essence";"Crit'Air 1";"Professionel";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;1;1;1;1;1
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";0;0;0;0;0;0;0;0;0;0;2;2;1;0;0
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMPCAR";0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
"01000";"Inconnu (Ain)";"Diesel";"Crit'Air 3";"Particulier";"VUL";"VASP";0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
"01000";"Inconnu (Ain)";"Gaz";"Crit'Air 1";"Professionel";"VP";"VP";0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
"01001";"L'Abergement-Clémenciat";"Diesel";"Non classé";"Professionel";"PL";"AUTREPL";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"01001";"L'Abergement-Clémenciat";"Diesel";"Non classé";"Professionel";"PL";"CAMION";2;2;2;2;2;2;2;1;1;1;1;1;0;1;0
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 5";"Particulier";"VUL";"CAMTTE";2;1;3;3;2;2;3;5;6;4;4;4;2;4;3
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 5";"Professionel";"VUL";"CAMTTE";1;1;1;1;1;1;1;1;0;0;0;0;0;0;0
"01001";"L'Abergement-Clémenciat";"Essence";"Non classé";"Professionel";"VUL";"CAMTTE";1;1;1;1;1;1;1;1;1;1;1;0;0;0;0
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 2";"Professionel";"VUL";"CAMTTE";0;1;1;4;6;8;10;10;13;15;18;21;24;23;26
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 2";"Particulier";"VUL";"CAMTTE";0;1;1;0;2;3;7;8;9;11;11;17;15;19;22
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 3";"Professionel";"VUL";"CAMTTE";8;8;9;9;9;7;8;7;7;8;7;6;6;6;7
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 3";"Particulier";"VUL";"CAMTTE";3;2;4;3;4;5;5;8;7;10;9;8;9;10;9
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 4";"Professionel";"VUL";"CAMTTE";4;4;4;4;4;4;4;4;4;5;2;2;2;3;2
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 4";"Particulier";"VUL";"CAMTTE";8;8;11;12;8;8;8;9;9;7;6;7;7;5;6
"01001";"L'Abergement-Clémenciat";"Diesel";"Non classé";"Professionel";"VUL";"CAMTTE";5;4;4;3;2;3;3;1;1;0;0;0;0;0;0
"01001";"L'Abergement-Clémenciat";"Diesel";"Non classé";"Particulier";"VUL";"CAMTTE";18;16;11;11;8;11;9;7;6;5;3;4;4;4;4
"01001";"L'Abergement-Clémenciat";"Essence";"Non classé";"Particulier";"VUL";"CAMTTE";7;8;6;4;5;5;5;4;4;2;2;2;2;1;2
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;0;0;0;0;1;3;2;0;0;0;0;0;2;1
"01001";"L'Abergement-Clémenciat";"Essence";"Crit'Air 3";"Particulier";"VUL";"DERIVP";1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
"01001";"L'Abergement-Clémenciat";"Diesel";"Crit'Air 4";"Particulier";"VUL";"DERIVP";1;0;0;0;1;1;3;3;3;3;2;0;1;1;1
"01001";"L'Abergement-Clémenciat";"Diesel";"Non classé";"Particulier";"VUL";"DERIVP";2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
